,Churn,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,CityTier_2,CityTier_3,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
179,0,12.0,6.0,2.0,2,2,1.0,0,17.0,3.0,3.0,7.0,196.13,1,0,0,1,0,0,0,1,0,0,0,0,1,0
180,0,9.0,30.0,2.0,3,4,8.0,0,15.0,0.0,1.0,8.0,156.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0
181,0,5.0,13.0,3.0,4,3,2.0,0,14.0,1.0,4.0,8.0,154.84,1,0,1,0,1,0,0,1,0,1,0,0,0,0
182,0,11.0,31.0,2.0,4,4,4.0,0,17.0,1.0,1.0,7.0,220.61,1,0,0,0,1,0,0,0,0,0,0,0,0,0
183,0,30.0,6.0,2.0,5,3,3.0,1,13.0,1.0,1.0,2.0,156.6,0,0,0,0,1,0,0,1,0,1,0,0,1,0
184,0,4.0,11.0,2.0,3,2,1.0,1,12.0,0.0,1.0,3.0,148.21,1,0,0,0,0,0,0,1,0,0,1,0,0,0
185,0,4.0,8.0,3.0,4,5,4.0,0,12.0,0.0,1.0,0.0,164.1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
186,0,18.0,13.0,3.0,3,5,2.0,0,18.0,5.0,9.0,11.0,152.1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
187,0,4.0,8.0,3.0,3,2,1.0,1,18.0,1.0,2.0,2.0,126.94999999999999,1,0,0,0,1,0,0,1,0,0,1,0,1,0
188,0,6.0,11.0,3.0,3,4,7.0,0,11.0,2.0,8.0,7.0,218.77999999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189,0,12.0,16.0,2.0,3,5,2.0,1,14.0,2.0,11.0,10.0,270.68,1,0,0,1,0,0,0,1,1,0,0,0,0,0
190,0,16.0,13.0,2.0,3,2,1.0,0,19.0,0.0,1.0,7.0,124.55000000000001,0,0,0,0,1,0,0,0,0,0,1,0,0,1
191,0,22.0,6.0,2.0,4,3,8.0,1,12.0,1.0,4.0,7.0,239.64,1,0,0,0,0,0,0,0,1,0,0,0,0,1
192,1,15.0,14.0,2.0,4,4,3.0,0,15.0,7.0,7.0,7.0,149.41,1,0,0,1,0,0,0,1,0,1,0,0,0,0
193,0,0.0,13.0,2.0,3,4,2.0,1,12.0,0.0,1.0,2.0,124.78,1,0,0,0,1,0,0,0,0,0,1,0,0,1
194,0,5.0,14.0,3.0,4,4,2.0,1,11.0,6.0,11.0,9.0,152.28,1,0,1,0,0,0,0,0,0,1,0,0,0,0
195,0,0.0,8.0,3.0,3,3,2.0,1,11.0,1.0,1.0,4.0,144.78,1,0,1,0,1,0,0,1,0,1,0,0,0,1
196,0,4.0,13.0,3.0,3,2,5.0,0,12.0,0.0,1.0,7.0,175.47,1,0,1,0,0,1,0,1,0,1,0,0,1,0
197,0,5.0,8.0,3.0,2,2,8.0,0,16.0,1.0,1.0,7.0,150.55,1,0,0,1,0,0,0,0,0,1,0,0,0,1
198,1,0.0,8.0,2.0,5,2,6.0,1,13.0,2.0,2.0,2.0,134.64,1,0,0,1,0,0,0,1,0,0,1,0,0,0
199,0,3.0,34.0,3.0,3,2,2.0,0,13.0,0.0,1.0,9.0,157.75,1,0,0,1,0,0,0,0,0,1,0,0,0,0
200,0,4.0,13.0,2.0,4,3,2.0,0,24.0,3.0,8.0,9.0,189.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,0,12.0,5.0,2.0,4,2,2.0,0,14.0,9.0,13.0,3.0,292.72,0,0,0,1,0,0,0,1,0,0,0,1,0,0
202,1,2.0,9.0,2.0,3,3,5.0,1,18.0,1.0,1.0,0.0,152.38,1,0,1,1,0,0,0,0,0,1,0,0,0,0
203,0,6.0,16.0,2.0,4,2,4.0,0,14.0,1.0,1.0,1.0,146.82,0,0,1,0,0,1,0,1,0,1,0,0,0,1
204,0,20.0,11.0,2.0,3,3,5.0,0,11.0,2.0,1.0,1.0,283.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
205,0,16.0,16.0,2.0,4,3,2.0,0,11.0,0.0,1.0,0.0,152.57,0,0,0,0,1,0,0,0,0,1,0,0,1,0
206,0,0.0,6.0,3.0,3,4,1.0,1,13.0,0.0,1.0,4.0,163.49,0,0,1,0,0,1,0,1,0,1,0,0,0,0
207,0,27.0,26.0,2.0,3,3,4.0,0,12.0,1.0,1.0,3.0,148.69,0,0,0,0,1,0,0,0,0,1,0,0,0,1
208,0,16.0,13.0,2.0,3,5,9.0,0,16.0,1.0,1.0,0.0,199.85,1,0,0,0,1,0,0,0,0,0,0,0,0,0
209,0,18.0,14.0,3.0,3,2,10.0,0,14.0,7.0,9.0,8.0,136.97,1,0,0,0,0,0,1,1,0,1,0,0,0,0
210,0,13.0,6.0,2.0,5,2,3.0,1,22.0,1.0,1.0,2.0,174.57,1,0,1,1,0,0,0,1,0,1,0,0,0,0
211,1,5.0,14.0,3.0,5,5,2.0,1,11.0,1.0,1.0,7.0,121.19,1,0,0,0,0,0,1,1,0,0,1,0,0,0
212,0,2.0,15.0,1.0,4,2,1.0,0,17.0,2.0,2.0,2.0,139.83,1,0,0,0,0,0,1,1,0,0,1,0,0,1
213,0,3.0,11.0,1.0,4,3,2.0,0,13.0,0.0,1.0,2.0,161.18,1,0,1,0,0,1,0,0,0,1,0,0,1,0
214,0,0.0,14.0,2.0,3,4,2.0,0,18.0,0.0,1.0,7.0,162.14,1,0,1,0,0,1,0,0,0,1,0,0,0,0
215,0,10.0,11.0,3.0,3,2,8.0,0,16.0,0.0,1.0,4.0,163.47,1,0,0,1,0,0,0,1,0,1,0,0,1,0
216,0,11.0,21.0,3.0,4,2,1.0,1,14.0,1.0,2.0,7.0,215.10000000000002,1,0,0,0,1,0,0,1,0,0,0,0,1,0
217,0,4.0,13.0,2.0,3,2,2.0,1,14.0,2.0,4.0,10.0,171.43,1,0,0,1,0,0,0,0,0,0,0,0,0,1
218,0,2.0,16.0,2.0,4,4,2.0,1,14.0,0.0,1.0,7.0,182.68,1,0,1,0,0,1,0,0,0,1,0,0,1,0
219,0,8.0,11.0,3.0,3,4,1.0,0,13.0,0.0,1.0,13.0,180.95,1,0,0,0,0,0,0,1,0,0,0,0,0,1
220,0,0.0,32.0,3.0,3,2,2.0,0,12.0,1.0,1.0,2.0,129.04,1,0,0,0,1,0,0,1,0,0,1,0,1,0
221,0,14.0,12.0,3.0,4,4,7.0,1,15.0,1.0,1.0,2.0,160.32,1,0,0,1,0,0,0,1,0,1,0,0,0,1
222,0,20.0,10.0,3.0,3,3,4.0,0,19.0,0.0,1.0,0.0,129.76,0,0,1,1,0,0,0,1,0,1,0,0,0,1
223,0,15.0,29.0,2.0,3,2,3.0,0,14.0,0.0,4.0,0.0,259.92,1,0,0,0,1,0,0,0,1,0,0,0,0,1
224,0,2.0,8.0,3.0,3,3,2.0,0,14.0,1.0,1.0,2.0,146.49,0,0,1,0,1,0,0,1,0,1,0,0,0,0
225,0,15.0,8.0,3.0,3,3,1.0,1,11.0,1.0,1.0,0.0,126.96000000000001,1,1,0,0,0,0,0,1,0,0,1,0,1,0
226,0,5.0,13.0,3.0,3,4,2.0,0,13.0,0.0,1.0,7.0,123.69999999999999,1,0,0,1,0,0,0,0,0,0,1,0,0,0
227,0,21.0,35.0,3.0,3,3,4.0,0,21.0,0.0,1.0,7.0,225.04000000000002,1,0,1,1,0,0,0,0,0,0,0,0,0,0
228,0,10.0,12.0,2.0,2,5,5.0,1,13.0,2.0,6.0,7.0,159.74,1,0,0,1,0,0,0,1,0,1,0,0,1,0
229,0,3.0,31.0,2.0,3,3,8.0,1,12.0,1.0,2.0,2.0,147.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0
230,0,0.0,6.0,2.0,3,3,2.0,0,17.0,2.0,7.0,7.0,152.96,1,0,1,0,1,0,0,1,0,1,0,0,0,0
231,0,15.0,8.0,3.0,4,2,4.0,0,23.0,0.0,1.0,0.0,167.81,1,0,0,0,0,0,1,1,0,1,0,0,0,1
232,1,1.0,6.0,2.0,4,4,2.0,1,11.0,1.0,1.0,2.0,121.74000000000001,0,0,1,0,0,0,0,0,0,0,1,0,0,1
233,0,9.0,6.0,2.0,3,2,5.0,0,15.0,1.0,1.0,0.0,166.53,0,0,1,1,0,0,0,0,0,1,0,0,0,1
234,0,9.0,9.0,2.0,4,2,5.0,0,11.0,0.0,1.0,12.0,196.99,0,0,1,1,0,0,0,1,0,0,0,0,0,0
235,0,30.0,6.0,2.0,3,3,3.0,0,11.0,1.0,1.0,2.0,167.55,1,0,0,1,0,0,0,1,0,1,0,0,0,0
236,0,5.0,16.0,2.0,2,3,4.0,1,13.0,0.0,1.0,7.0,122.13,1,0,0,0,1,0,0,0,0,0,1,0,0,0
237,0,0.0,13.0,2.0,3,2,2.0,0,24.0,0.0,2.0,2.0,126.1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
238,1,0.0,11.0,3.0,3,3,2.0,1,13.0,1.0,1.0,0.0,128.51,1,0,1,0,0,1,0,0,0,0,1,0,0,1
239,0,10.0,16.0,3.0,3,5,7.0,0,20.0,1.0,1.0,3.0,134.52,1,0,0,1,0,0,0,0,0,0,1,0,0,0
240,0,19.0,13.0,1.0,3,3,3.0,0,14.0,0.0,1.0,0.0,152.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0
241,1,4.0,10.0,2.0,3,4,2.0,0,18.0,7.0,7.0,7.0,193.55,0,0,1,0,0,1,0,1,0,1,0,0,0,1
242,0,23.0,16.0,3.0,4,2,7.0,0,15.0,0.0,1.0,3.0,204.96,1,0,0,0,0,0,0,1,0,0,0,0,0,1
243,1,3.0,28.0,3.0,4,3,3.0,1,12.0,1.0,1.0,0.0,163.8,1,0,1,0,0,1,0,1,0,1,0,0,0,0
244,0,4.0,13.0,2.0,4,4,1.0,1,16.0,1.0,2.0,2.0,126.57,1,0,0,0,1,0,0,1,0,0,1,0,0,1
245,1,0.0,18.0,3.0,2,4,2.0,0,15.0,0.0,1.0,0.0,127.16,1,0,1,0,1,0,0,0,0,0,1,0,0,1
246,0,1.0,29.0,2.0,3,2,10.0,0,16.0,1.0,1.0,2.0,122.00999999999999,1,0,0,0,1,0,0,1,0,0,1,0,0,1
247,0,8.0,15.0,3.0,4,4,10.0,0,19.0,1.0,1.0,0.0,165.4,1,0,0,0,1,0,0,1,0,1,0,0,0,1
248,0,0.0,6.0,2.0,3,4,2.0,0,11.0,0.0,1.0,4.0,138.16,1,0,0,1,0,0,0,1,0,0,1,0,1,0
249,0,1.0,15.0,3.0,3,2,2.0,0,16.0,1.0,1.0,7.0,152.53,1,0,1,0,1,0,0,1,0,1,0,0,0,1
250,0,22.0,13.0,2.0,4,3,9.0,0,24.0,1.0,1.0,0.0,145.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
251,0,24.0,20.0,2.0,3,2,5.0,0,11.0,0.0,1.0,7.0,149.36,1,0,1,0,1,0,0,0,0,1,0,0,0,0
252,0,9.0,13.0,3.0,3,3,5.0,0,13.0,1.0,2.0,2.0,125.43,1,0,0,0,1,0,0,0,0,0,1,0,0,0
253,1,0.0,25.0,3.0,2,2,9.0,1,13.0,1.0,1.0,4.0,153.04,0,0,1,0,0,1,0,1,0,1,0,0,0,1
254,0,28.0,8.0,3.0,3,2,3.0,1,13.0,2.0,1.0,2.0,266.59,1,0,0,0,1,0,0,0,1,0,0,0,0,1
255,0,0.0,16.0,3.0,3,3,2.0,1,12.0,0.0,1.0,3.0,142.6,1,0,1,0,0,1,0,0,0,1,0,0,1,0
256,0,3.0,13.0,3.0,3,4,2.0,0,18.0,1.0,1.0,0.0,124.75999999999999,1,0,1,0,0,0,0,1,0,0,1,0,0,0
257,1,0.0,9.0,3.0,3,5,1.0,0,22.0,0.0,1.0,4.0,131.02,0,0,0,0,0,0,0,1,0,0,1,0,0,1
258,0,5.0,17.0,2.0,3,4,2.0,0,13.0,1.0,1.0,2.0,122.44,1,0,0,1,0,0,0,0,0,0,1,0,0,0
259,0,9.0,8.0,3.0,4,3,2.0,0,13.0,9.0,9.0,0.0,175.96,1,0,1,1,0,0,0,1,0,0,0,0,0,0
260,1,1.0,10.0,2.0,3,2,12.0,1,23.0,1.0,1.0,0.0,122.85,0,0,0,0,0,0,0,1,0,0,1,0,0,1
261,0,10.0,20.0,3.0,3,5,2.0,0,12.0,3.0,12.0,17.0,130.34,1,0,0,0,1,0,0,0,0,0,1,0,1,0
262,0,13.0,8.0,2.0,3,4,8.0,0,12.0,0.0,1.0,3.0,157.15,1,0,1,0,0,1,0,0,0,1,0,0,1,0
263,0,15.0,13.0,3.0,3,5,4.0,0,16.0,1.0,1.0,2.0,125.75999999999999,1,0,0,0,1,0,0,0,0,0,1,0,1,0
264,0,10.0,16.0,2.0,3,4,3.0,1,12.0,0.0,1.0,1.0,141.97,1,0,0,0,1,0,0,1,0,1,0,0,0,1
265,0,16.0,18.0,2.0,4,4,2.0,0,11.0,0.0,4.0,9.0,243.36,1,0,0,0,1,0,0,1,1,0,0,0,1,0
266,0,13.0,8.0,3.0,4,3,7.0,0,22.0,1.0,1.0,0.0,134.48,1,0,0,1,0,0,0,0,0,1,0,0,0,0
267,0,27.0,11.0,2.0,3,5,5.0,0,14.0,1.0,1.0,2.0,294.06,1,0,0,1,0,0,0,1,0,0,0,1,0,0
268,0,7.0,10.0,3.0,3,3,10.0,0,15.0,1.0,1.0,2.0,165.38,0,0,1,0,0,1,0,0,0,1,0,0,0,0
269,0,4.0,13.0,2.0,3,5,2.0,0,12.0,3.0,3.0,12.0,143.06,1,0,0,1,0,0,0,0,0,1,0,0,0,0
270,0,5.0,27.0,3.0,3,2,8.0,0,20.0,0.0,1.0,2.0,122.58000000000001,0,0,0,1,0,0,0,1,0,0,1,0,0,0
271,0,16.0,14.0,3.0,3,3,5.0,1,14.0,0.0,1.0,2.0,145.22,1,0,0,0,0,0,1,0,0,1,0,0,1,0
272,0,0.0,10.0,2.0,4,2,2.0,1,11.0,0.0,1.0,3.0,144.87,1,0,1,0,1,0,0,0,0,1,0,0,0,1
273,0,10.0,31.0,3.0,3,3,4.0,1,15.0,3.0,10.0,7.0,144.49,0,0,0,1,0,0,0,0,0,1,0,0,0,0
274,0,5.0,6.0,3.0,4,5,2.0,0,12.0,0.0,3.0,2.0,122.18,1,0,0,0,1,0,0,1,0,0,1,0,0,0
275,0,12.0,6.0,2.0,3,3,2.0,1,14.0,0.0,1.0,6.0,291.97,0,0,0,0,1,0,0,1,0,0,0,1,1,0
276,0,29.0,12.0,2.0,2,5,10.0,0,11.0,2.0,4.0,7.0,232.12,0,0,1,0,1,0,0,0,1,0,0,0,0,0
277,0,3.0,18.0,2.0,3,3,1.0,0,11.0,3.0,4.0,4.0,165.77,1,0,1,0,0,0,0,0,0,1,0,0,0,1
278,0,14.0,6.0,2.0,2,5,2.0,0,16.0,1.0,1.0,7.0,183.92,1,0,1,0,0,1,0,1,0,0,0,0,0,0
279,0,1.0,23.0,3.0,3,5,2.0,0,12.0,0.0,1.0,8.0,145.58,1,0,0,1,0,0,0,1,0,1,0,0,1,0
280,1,0.0,9.0,3.0,3,5,6.0,0,13.0,1.0,1.0,2.0,140.31,1,0,0,1,0,0,0,1,0,0,1,0,0,0
281,0,25.0,9.0,2.0,4,3,3.0,1,14.0,0.0,1.0,4.0,179.69,1,0,0,1,0,0,0,1,0,0,0,0,0,0
282,0,18.0,13.0,3.0,3,2,4.0,0,21.0,1.0,1.0,2.0,126.53999999999999,1,0,0,0,1,0,0,1,0,0,1,0,0,0
283,0,25.0,10.0,1.0,3,2,3.0,0,13.0,2.0,1.0,4.0,265.55,1,0,0,0,1,0,0,0,1,0,0,0,0,0
284,0,15.0,35.0,3.0,3,3,3.0,0,11.0,1.0,1.0,2.0,145.56,0,0,0,0,1,0,0,0,0,1,0,0,1,0
285,0,3.0,8.0,2.0,5,2,3.0,0,20.0,0.0,1.0,2.0,160.91,1,0,0,0,1,0,0,0,0,1,0,0,0,1
286,0,30.0,13.0,2.0,3,5,6.0,0,14.0,0.0,11.0,10.0,295.66,1,0,0,0,1,0,0,0,0,0,0,1,0,0
287,0,19.0,24.0,2.0,3,3,3.0,0,14.0,0.0,1.0,8.0,148.1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
288,0,15.0,34.0,2.0,4,2,1.0,0,11.0,0.0,1.0,4.0,145.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0
289,1,0.0,6.0,3.0,3,4,2.0,1,16.0,1.0,1.0,4.0,132.02,1,0,1,0,0,0,0,0,0,0,1,0,0,1
290,1,0.0,13.0,2.0,5,3,1.0,0,16.0,1.0,1.0,0.0,123.50999999999999,0,0,1,0,0,1,0,0,0,0,1,0,1,0
291,0,5.0,8.0,2.0,3,2,2.0,1,23.0,1.0,1.0,0.0,117.02000000000001,0,0,0,0,1,0,0,1,0,0,1,0,0,0
292,0,13.0,8.0,3.0,3,3,1.0,0,14.0,2.0,1.0,12.0,280.41,1,0,1,0,1,0,0,0,0,0,0,1,0,0
293,0,0.0,29.0,3.0,3,2,2.0,0,22.0,1.0,1.0,2.0,128.86,1,0,0,0,1,0,0,0,0,0,1,0,1,0
294,0,5.0,9.0,2.0,3,2,5.0,0,15.0,0.0,1.0,4.0,120.97,0,0,0,0,1,0,0,1,0,0,1,0,0,0
295,0,2.0,9.0,3.0,4,3,2.0,0,18.0,1.0,1.0,7.0,219.35000000000002,1,0,0,1,0,0,0,1,0,0,0,0,0,0
296,1,0.0,13.0,3.0,4,4,6.0,0,16.0,0.0,1.0,1.0,125.46000000000001,1,0,0,0,0,0,0,0,0,0,1,0,0,0
297,1,0.0,13.0,2.0,4,2,2.0,0,12.0,1.0,1.0,0.0,125.63999999999999,1,1,0,0,0,0,0,1,0,0,1,0,0,1
298,0,3.0,28.0,3.0,3,5,1.0,0,11.0,2.0,7.0,8.0,184.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0
299,0,30.0,35.0,2.0,4,2,4.0,0,12.0,0.0,4.0,0.0,241.18,1,0,1,0,0,1,0,1,1,0,0,0,1,0
300,0,23.0,35.0,2.0,4,3,1.0,0,15.0,2.0,14.0,7.0,270.46,1,0,0,0,1,0,0,1,1,0,0,0,0,0
301,0,3.0,13.0,2.0,3,2,1.0,0,14.0,5.0,6.0,7.0,125.63999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,1
302,0,30.0,34.0,3.0,4,5,5.0,0,19.0,9.0,13.0,11.0,202.66,0,0,1,0,0,1,0,0,0,0,0,0,0,0
303,0,20.0,8.0,3.0,3,2,6.0,0,13.0,0.0,1.0,4.0,150.7,1,0,0,1,0,0,0,0,0,1,0,0,1,0
304,0,19.0,8.0,2.0,3,3,7.0,0,13.0,2.0,1.0,1.0,278.61,1,0,0,0,1,0,0,1,1,0,0,0,0,0
305,0,8.0,28.0,2.0,5,3,1.0,0,15.0,2.0,4.0,3.0,142.3,1,0,0,0,1,0,0,1,0,0,1,0,0,1
306,0,27.0,14.0,2.0,3,3,8.0,0,11.0,1.0,1.0,0.0,137.8,1,0,0,0,1,0,0,0,0,1,0,0,0,1
307,0,7.0,8.0,3.0,4,3,4.0,0,12.0,5.0,5.0,7.0,127.68,1,0,0,0,1,0,0,1,0,0,1,0,1,0
308,0,19.0,16.0,3.0,4,2,3.0,1,19.0,1.0,1.0,2.0,190.71,1,0,1,0,0,1,0,0,0,0,0,0,0,0
309,0,4.0,15.0,2.0,3,4,2.0,0,25.0,1.0,1.0,8.0,206.48000000000002,1,0,0,0,1,0,0,1,0,0,0,0,1,0
310,1,0.0,21.0,2.0,3,3,8.0,1,12.0,0.0,2.0,7.0,236.10000000000002,1,0,0,1,0,0,0,1,0,0,0,0,0,0
311,1,0.0,16.0,2.0,5,2,8.0,0,13.0,0.0,1.0,3.0,134.08,1,0,0,1,0,0,0,1,0,0,1,0,1,0
312,0,3.0,13.0,3.0,3,4,1.0,0,14.0,1.0,1.0,2.0,129.83,1,0,1,0,0,1,0,1,0,0,1,0,0,1
313,0,8.0,22.0,3.0,3,3,5.0,1,12.0,0.0,1.0,0.0,176.32,1,0,0,0,1,0,0,1,0,0,0,0,0,0
314,1,0.0,26.0,3.0,3,3,4.0,0,12.0,1.0,1.0,0.0,198.24,0,0,0,0,1,0,0,1,0,0,0,0,0,0
315,1,0.0,29.0,2.0,3,5,10.0,1,15.0,1.0,1.0,2.0,199.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0
316,0,5.0,11.0,3.0,3,3,5.0,0,17.0,2.0,2.0,0.0,120.93,0,0,0,0,0,0,1,1,0,0,1,0,0,0
317,0,9.0,16.0,2.0,3,2,2.0,0,14.0,1.0,9.0,7.0,199.8,0,0,1,1,0,0,0,1,0,0,0,0,0,1
318,1,0.0,10.0,2.0,4,3,6.0,0,16.0,1.0,1.0,2.0,138.94,0,0,0,0,0,0,0,1,0,0,1,0,0,1
319,0,21.0,8.0,2.0,3,2,3.0,0,14.0,4.0,6.0,7.0,140.51,1,0,1,0,0,1,0,0,0,1,0,0,0,0
320,0,28.0,24.0,2.0,3,4,4.0,0,23.0,2.0,7.0,7.0,268.35,1,0,1,0,1,0,0,0,1,0,0,0,0,1
321,0,14.0,16.0,2.0,3,2,8.0,0,14.0,0.0,1.0,10.0,162.3,0,0,1,0,1,0,0,1,0,1,0,0,0,1
322,0,8.0,6.0,2.0,3,3,10.0,0,11.0,3.0,6.0,9.0,147.17,1,0,1,0,0,1,0,1,0,1,0,0,0,0
323,0,13.0,12.0,3.0,3,3,8.0,0,15.0,4.0,4.0,13.0,232.37,1,0,0,0,1,0,0,0,1,0,0,0,0,1
324,0,12.0,14.0,2.0,3,3,2.0,0,11.0,0.0,1.0,7.0,137.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0
325,0,4.0,8.0,3.0,3,2,5.0,1,13.0,1.0,1.0,5.0,165.82,1,0,1,0,1,0,0,1,0,1,0,0,0,1
326,0,15.0,30.0,2.0,3,5,2.0,1,21.0,4.0,5.0,8.0,174.06,1,0,0,1,0,0,0,1,0,0,0,0,0,0
327,0,18.0,8.0,3.0,3,4,1.0,0,19.0,3.0,3.0,7.0,148.05,1,0,1,0,0,0,1,1,0,1,0,0,0,0
328,1,0.0,23.0,3.0,3,3,1.0,1,11.0,0.0,1.0,0.0,127.41,0,1,0,0,1,0,0,0,0,0,1,0,1,0
329,0,2.0,25.0,2.0,3,2,5.0,0,12.0,0.0,1.0,2.0,142.62,1,0,0,0,0,0,0,1,0,1,0,0,1,0
330,0,6.0,6.0,3.0,2,3,5.0,0,19.0,2.0,1.0,5.0,261.84,1,0,0,1,0,0,0,0,1,0,0,0,1,0
331,0,0.0,13.0,2.0,4,2,10.0,0,21.0,1.0,1.0,7.0,215.57,1,0,1,0,1,0,0,1,0,0,0,0,1,0
332,1,1.0,11.0,3.0,3,4,2.0,1,14.0,1.0,1.0,0.0,118.78,0,0,1,0,0,1,0,1,0,0,1,0,0,1
333,0,13.0,34.0,2.0,5,5,4.0,0,15.0,1.0,1.0,7.0,209.32,0,0,1,0,0,0,1,1,0,0,0,0,1,0
334,0,14.0,8.0,3.0,4,3,3.0,1,17.0,0.0,1.0,7.0,168.11,0,0,0,0,0,0,1,0,0,1,0,0,0,1
335,0,0.0,35.0,2.0,3,3,6.0,0,12.0,1.0,1.0,0.0,143.06,1,0,1,1,0,0,0,1,0,1,0,0,1,0
336,0,8.0,6.0,3.0,3,3,2.0,0,16.0,0.0,1.0,3.0,148.59,1,0,1,1,0,0,0,0,0,1,0,0,0,1
337,0,7.0,27.0,3.0,2,2,2.0,0,12.0,5.0,5.0,7.0,153.37,1,0,1,0,1,0,0,1,0,1,0,0,0,1
338,1,0.0,13.0,3.0,5,2,2.0,1,18.0,1.0,1.0,0.0,123.4,1,0,0,0,0,0,0,1,0,0,1,0,0,1
339,0,10.0,6.0,2.0,3,2,5.0,0,17.0,1.0,1.0,2.0,174.91,1,0,0,0,0,0,0,0,0,0,0,0,0,1
340,0,19.0,24.0,2.0,3,3,6.0,0,11.0,1.0,1.0,2.0,205.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341,0,14.0,8.0,3.0,3,5,8.0,0,16.0,2.0,11.0,8.0,265.95,1,0,1,0,1,0,0,0,1,0,0,0,0,0
342,0,10.0,15.0,3.0,3,4,2.0,0,13.0,6.0,7.0,7.0,188.34,0,0,1,1,0,0,0,1,0,0,0,0,1,0
343,0,25.0,12.0,3.0,3,5,4.0,1,12.0,2.0,6.0,9.0,155.77,1,0,0,0,0,0,0,1,0,1,0,0,1,0
344,1,0.0,17.0,2.0,2,3,9.0,0,12.0,1.0,1.0,2.0,147.07,0,0,1,0,0,0,1,1,0,1,0,0,0,0
345,0,0.0,13.0,2.0,3,2,1.0,0,13.0,0.0,2.0,1.0,124.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
346,0,11.0,16.0,3.0,3,3,4.0,0,19.0,1.0,1.0,0.0,198.24,1,0,0,1,0,0,0,0,0,1,0,0,0,0
347,0,10.0,6.0,3.0,3,4,7.0,0,12.0,3.0,4.0,3.0,164.47,1,0,0,0,1,0,0,0,0,1,0,0,0,0
348,0,22.0,24.0,2.0,4,3,2.0,1,14.0,0.0,1.0,9.0,295.02,1,0,0,0,1,0,0,1,0,0,0,1,1,0
349,0,0.0,29.0,3.0,2,2,2.0,1,11.0,0.0,1.0,4.0,127.25,1,0,0,1,0,0,0,1,0,0,1,0,0,0
350,0,0.0,34.0,3.0,3,4,2.0,0,20.0,1.0,1.0,4.0,162.72,1,0,1,0,0,1,0,1,0,1,0,0,0,0
351,0,5.0,23.0,3.0,4,4,2.0,0,21.0,1.0,1.0,0.0,121.27000000000001,1,0,0,0,0,0,1,1,0,0,1,0,0,0
352,0,23.0,9.0,2.0,3,4,2.0,0,11.0,2.0,10.0,7.0,282.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
353,0,5.0,19.0,2.0,3,3,2.0,0,11.0,1.0,1.0,6.0,120.96000000000001,1,0,1,1,0,0,0,1,0,0,1,0,0,0
354,1,0.0,13.0,3.0,3,3,2.0,1,16.0,0.0,1.0,2.0,128.86,0,0,0,0,1,0,0,0,0,0,1,0,0,0
355,1,5.0,18.0,3.0,4,5,2.0,0,18.0,1.0,1.0,0.0,120.33000000000001,0,0,1,0,1,0,0,1,0,0,1,0,0,0
356,0,7.0,6.0,2.0,4,2,2.0,1,13.0,0.0,1.0,3.0,136.22,1,0,0,0,1,0,0,1,0,0,1,0,0,0
357,1,0.0,19.0,2.0,3,5,3.0,0,17.0,0.0,1.0,2.0,142.33,1,0,1,1,0,0,0,1,0,1,0,0,1,0
358,0,8.0,31.0,2.0,4,2,5.0,0,14.0,0.0,1.0,2.0,136.81,1,0,0,0,0,0,1,1,0,1,0,0,0,1
359,0,4.0,12.0,3.0,2,2,5.0,0,22.0,3.0,5.0,7.0,154.6,1,0,1,1,0,0,0,1,0,1,0,0,1,0
360,0,5.0,12.0,3.0,4,3,1.0,0,12.0,1.0,1.0,3.0,121.87,1,0,0,1,0,0,0,0,0,0,1,0,1,0
361,0,10.0,8.0,3.0,3,3,5.0,1,11.0,0.0,1.0,0.0,196.02,1,0,1,0,0,1,0,1,0,1,0,0,0,0
